timestep,cars_north_lane,cars_south_lane,cars_east_lane,cars_west_lane,light_state_north,light_state_south,light_state_east,light_state_west,north_avg_wait_time,south_avg_wait_time,east_avg_wait_time,west_avg_wait_time
403.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0
404.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.75,3.75
405.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.75,4.75
406.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,5.75,5.75
407.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,6.75,6.75
408.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,7.75,7.75
409.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,8.75,8.75
410.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,9.75,9.75
411.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,10.75,10.75
412.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,11.75,11.75
413.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,10.2,10.2
414.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,11.2,11.2
415.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0
416.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,7.5,7.5
417.0,2.0,2.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,4.75,4.75
418.0,3.0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,1.3333333333333333,1.3333333333333333,2.25,2.25
419.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335
420.0,4.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,2.5,2.5,2.5,2.5
421.0,4.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.3333333333333335,2.3333333333333335
422.0,4.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,1.75,1.75,2.5,2.5
