timestep,cars_north_lane,cars_south_lane,cars_east_lane,cars_west_lane,light_state_north,light_state_south,light_state_east,light_state_west,north_avg_wait_time,south_avg_wait_time,east_avg_wait_time,west_avg_wait_time
259.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0
260.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0
261.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0
262.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0
263.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0
264.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0
265.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0
266.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0
267.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0
268.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0
269.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0
270.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0
271.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,9.5,9.5
272.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,8.333333333333334,8.333333333333334
273.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0
274.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0
275.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
276.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
277.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
278.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0
279.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,1.5,0.0,0.0
280.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6666666666666667,1.6666666666666667,0.0,0.0
281.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.6666666666666665,2.6666666666666665,0.0,0.0
282.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.6666666666666665,3.6666666666666665,0.0,0.0
283.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,4.666666666666667,4.666666666666667,0.0,0.0
284.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,5.666666666666667,5.666666666666667,0.0,0.0
285.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0
286.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0
287.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0
288.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0
289.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,7.2,7.2,0.0,0.0
290.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,6.833333333333333,6.833333333333333,0.0,0.0
291.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,7.833333333333333,7.833333333333333,0.0,0.0
292.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,8.833333333333334,8.833333333333334,0.0,0.0
293.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,9.833333333333334,9.833333333333334,0.0,0.0
294.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,10.833333333333334,10.833333333333334,0.0,0.0
295.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,11.833333333333334,11.833333333333334,0.0,0.0
296.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,12.833333333333334,12.833333333333334,0.0,0.0
297.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,11.857142857142858,11.857142857142858,0.0,0.0
298.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,12.857142857142858,12.857142857142858,0.0,0.0
299.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,13.857142857142858,13.857142857142858,0.0,0.0
300.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0
