timestep,cars_north_lane,cars_south_lane,cars_east_lane,cars_west_lane,light_state_north,light_state_south,light_state_east,light_state_west,north_avg_wait_time,south_avg_wait_time,east_avg_wait_time,west_avg_wait_time
241.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.6666666666666665,3.6666666666666665
242.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0
243.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,4.0
244.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0
245.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0
246.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0
247.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0
248.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0
249.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,3.2,3.2,0.0,0.0
250.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0
251.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0
252.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.5,3.5,0.0,0.0
253.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
254.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5
255.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.5,0.5,1.5,1.5
256.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.5,2.5
257.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.5,3.5
258.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.5,4.5
259.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.5,5.5
260.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.5,6.5
261.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7.5,7.5
262.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.5,8.5
263.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,9.5,9.5
264.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,10.5,10.5
