timestep,cars_north_lane,cars_south_lane,cars_east_lane,cars_west_lane,light_state_north,light_state_south,light_state_east,light_state_west,north_avg_wait_time,south_avg_wait_time,east_avg_wait_time,west_avg_wait_time
254.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,8.5,8.5,0.0,0.0
255.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,9.5,9.5,0.0,0.0
256.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,10.5,10.5,0.0,0.0
257.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,11.5,11.5,0.0,0.0
258.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,12.5,12.5,0.0,0.0
259.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,13.5,13.5,0.0,0.0
260.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,13.444444444444445,13.444444444444445,0.0,0.0
261.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,13.375,13.375,0.0,0.0
262.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,11.75,11.75,0.0,0.0
263.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,11.571428571428571,11.571428571428571,0.0,0.0
264.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,9.571428571428571,9.571428571428571,0.0,0.0
265.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,9.166666666666666,9.166666666666666,0.0,0.0
266.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,7.5,7.5,0.0,0.0
267.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,7.2,7.2,0.0,0.0
268.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,6.5,6.5,0.0,0.0
269.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0
270.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0
271.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0
272.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
273.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
274.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
275.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
276.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
277.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
278.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
279.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
280.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
281.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
282.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
283.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
284.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0
285.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0
286.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0
287.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0
288.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0
289.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.3333333333333335,3.3333333333333335,0.0,0.0
290.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,4.333333333333333,4.333333333333333,0.0,0.0
291.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,5.333333333333333,5.333333333333333,0.0,0.0
292.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,4.75,4.75,0.0,0.0
293.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,5.75,5.75,0.0,0.0
294.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,6.75,6.75,0.0,0.0
295.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,7.75,7.75,0.0,0.0
296.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,8.75,8.75,0.0,0.0
297.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,9.75,9.75,0.0,0.0
298.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,8.6,8.6,0.0,0.0
299.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,9.6,9.6,0.0,0.0
300.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,10.6,10.6,0.0,0.0
