total_traffic_ops,north_light,south_light,east_light,west_light,north_queue_size,north_current_wait_time,south_queue_size,south_current_wait_time,east_queue_size,east_current_wait_time,west_queue_size,west_current_wait_time
1,1,1,0,0,1,0.0,0,0.0,1,0.0,0,0.0
2,1,1,0,0,0,1.0,0,0.0,1,1.0,0,0.0
3,1,1,0,0,0,0.0,0,0.0,2,2.0,0,0.0
4,1,1,0,0,0,0.0,0,0.0,2,2.0,0,0.0
5,1,1,0,0,1,0.0,0,0.0,2,3.0,0,0.0
6,1,1,0,0,0,1.0,0,0.0,2,4.0,0,0.0
7,1,1,0,0,0,0.0,0,0.0,2,5.0,1,0.0
8,1,1,0,0,0,0.0,0,0.0,3,6.0,1,1.0
9,1,1,0,0,0,0.0,0,0.0,3,5.0,1,2.0
10,1,1,0,0,0,0.0,0,0.0,3,6.0,2,3.0
11,1,1,0,0,0,0.0,0,0.0,3,7.0,2,2.5
12,1,1,0,0,0,0.0,0,0.0,4,8.0,3,3.5
13,1,1,0,0,1,0.0,0,0.0,5,7.0,3,3.3333333333333335
14,1,1,0,0,1,1.0,0,0.0,5,6.6,4,4.333333333333333
15,1,1,0,0,0,1.0,0,0.0,5,7.6,4,4.25
16,1,1,0,0,0,0.0,0,0.0,5,8.6,5,5.25
17,1,1,0,0,0,0.0,0,0.0,5,9.6,5,5.2
18,0,0,1,1,0,0.0,0,0.0,5,10.6,6,6.2
19,0,0,1,1,0,0.0,0,0.0,5,11.6,5,6.166666666666667
20,0,0,1,1,1,0.0,0,0.0,4,9.0,4,6.0
21,0,0,1,1,1,1.0,1,0.0,3,8.0,4,6.0
22,0,0,1,1,2,2.0,1,1.0,2,7.333333333333333,3,4.75
23,0,0,1,1,3,2.0,1,2.0,1,7.0,3,4.666666666666667
24,0,0,1,1,3,2.3333333333333335,1,3.0,0,5.0,2,3.3333333333333335
25,0,0,1,1,3,3.3333333333333335,1,4.0,1,0.0,1,3.0
26,0,0,1,1,3,4.333333333333333,1,5.0,0,1.0,1,3.0
27,0,0,1,1,3,5.333333333333333,1,6.0,0,0.0,0,1.0
28,0,0,1,1,4,6.333333333333333,1,7.0,0,0.0,0,0.0
29,0,0,1,1,4,5.75,1,8.0,0,0.0,0,0.0
30,0,0,1,1,4,6.75,1,9.0,0,0.0,1,0.0
31,0,0,1,1,4,7.75,1,10.0,1,0.0,0,1.0
32,0,0,1,1,4,8.75,1,11.0,0,1.0,0,0.0
33,0,0,1,1,5,9.75,1,12.0,1,0.0,0,0.0
34,0,0,1,1,5,8.8,1,13.0,1,1.0,0,0.0
35,0,0,1,1,6,9.8,1,14.0,0,1.0,0,0.0
36,0,0,1,1,6,9.166666666666666,1,15.0,0,0.0,0,0.0
37,0,0,1,1,6,10.166666666666666,2,16.0,0,0.0,0,0.0
38,0,0,1,1,7,11.166666666666666,2,9.0,0,0.0,0,0.0
39,0,0,1,1,7,10.571428571428571,2,10.0,0,0.0,1,0.0
40,0,0,1,1,7,11.571428571428571,2,11.0,1,0.0,0,1.0
41,0,0,1,1,7,12.571428571428571,3,12.0,0,1.0,0,0.0
42,1,1,0,0,7,13.571428571428571,4,9.0,0,0.0,0,0.0
43,1,1,0,0,6,14.571428571428571,4,7.75,0,0.0,0,0.0
44,1,1,0,0,5,14.166666666666666,4,3.25,0,0.0,0,0.0
45,1,1,0,0,4,13.6,4,2.5,0,0.0,0,0.0
46,1,1,0,0,3,12.5,3,2.5,0,0.0,0,0.0
47,1,1,0,0,3,11.666666666666666,2,3.0,1,0.0,0,0.0
48,1,1,0,0,2,8.0,1,3.5,1,1.0,0,0.0
49,1,1,0,0,1,6.5,0,4.0,2,2.0,1,0.0
50,1,1,0,0,1,3.0,0,0.0,3,2.0,2,1.0
51,1,1,0,0,0,1.0,0,0.0,4,2.3333333333333335,3,1.5
52,1,1,0,0,0,0.0,0,0.0,5,2.75,4,2.0
53,1,1,0,0,1,0.0,0,0.0,6,3.2,4,2.5
54,0,0,1,1,0,1.0,0,0.0,7,3.6666666666666665,4,3.5
55,0,0,1,1,0,0.0,0,0.0,6,4.142857142857143,3,4.5
56,0,0,1,1,0,0.0,0,0.0,5,4.5,2,5.0
57,0,0,1,1,0,0.0,0,0.0,4,5.0,1,5.5
58,0,0,1,1,0,0.0,1,0.0,3,5.5,0,6.0
59,0,0,1,1,1,0.0,2,1.0,2,6.0,0,0.0
60,0,0,1,1,2,1.0,2,1.5,1,6.5,0,0.0
61,0,0,1,1,2,1.5,3,2.5,0,7.0,1,0.0
62,0,0,1,1,2,2.5,3,2.6666666666666665,0,0.0,0,1.0
63,0,0,1,1,2,3.5,3,3.6666666666666665,0,0.0,0,0.0
64,0,0,1,1,3,4.5,3,4.666666666666667,0,0.0,0,0.0
65,0,0,1,1,3,4.0,3,5.666666666666667,0,0.0,0,0.0
66,0,0,1,1,3,5.0,3,6.666666666666667,0,0.0,0,0.0
67,0,0,1,1,3,6.0,3,7.666666666666667,0,0.0,1,0.0
68,0,0,1,1,3,7.0,3,8.666666666666666,0,0.0,0,1.0
69,0,0,1,1,3,8.0,3,9.666666666666666,1,0.0,1,0.0
70,0,0,1,1,3,9.0,3,10.666666666666666,0,1.0,0,1.0
71,0,0,1,1,3,10.0,3,11.666666666666666,0,0.0,0,0.0
72,0,0,1,1,3,11.0,3,12.666666666666666,0,0.0,0,0.0
73,0,0,1,1,3,12.0,3,13.666666666666666,0,0.0,1,0.0
74,0,0,1,1,3,13.0,4,14.666666666666666,0,0.0,1,1.0
75,0,0,1,1,4,14.0,4,12.0,0,0.0,0,1.0
76,0,0,1,1,5,11.5,4,13.0,1,0.0,0,0.0
77,0,0,1,1,5,10.2,4,14.0,0,1.0,0,0.0
78,0,0,1,1,6,11.2,5,15.0,0,0.0,1,0.0
79,0,0,1,1,6,10.333333333333334,5,13.0,0,0.0,1,1.0
80,0,0,1,1,6,11.333333333333334,5,14.0,1,0.0,0,1.0
81,1,1,0,0,6,12.333333333333334,5,15.0,0,1.0,0,0.0
82,1,1,0,0,5,13.333333333333334,4,16.0,1,0.0,0,0.0
83,1,1,0,0,4,12.4,3,15.0,2,1.0,1,0.0
84,1,1,0,0,3,10.75,3,13.0,2,1.5,1,1.0
85,1,1,0,0,3,8.666666666666666,2,6.333333333333333,2,2.5,2,2.0
86,1,1,0,0,2,6.333333333333333,1,5.0,2,3.5,2,2.0
87,1,1,0,0,2,5.5,1,3.0,3,4.5,2,3.0
88,1,1,0,0,1,2.0,1,1.0,3,4.0,3,4.0
89,1,1,0,0,1,2.0,0,1.0,4,5.0,3,3.6666666666666665
90,1,1,0,0,0,1.0,1,0.0,4,4.75,3,4.666666666666667
91,1,1,0,0,1,0.0,0,1.0,5,5.75,3,5.666666666666667
92,1,1,0,0,0,1.0,0,0.0,6,5.6,4,6.666666666666667
93,1,1,0,0,0,0.0,0,0.0,6,5.666666666666667,4,6.0
94,0,0,1,1,0,0.0,0,0.0,7,6.666666666666667,4,7.0
95,0,0,1,1,0,0.0,1,0.0,6,6.714285714285714,3,8.0
96,0,0,1,1,0,0.0,2,1.0,6,6.666666666666667,2,7.666666666666667
97,0,0,1,1,0,0.0,2,1.5,5,5.5,1,7.0
98,0,0,1,1,0,0.0,2,2.5,4,5.6,0,6.0
99,0,0,1,1,0,0.0,2,3.5,4,5.75,0,0.0
100,0,0,1,1,1,0.0,2,4.5,4,4.75,0,0.0
101,0,0,1,1,2,1.0,3,5.5,4,3.75,0,0.0
102,0,0,1,1,2,1.5,3,4.666666666666667,4,3.0,0,0.0
103,0,0,1,1,3,2.5,4,5.666666666666667,3,2.5,0,0.0
104,0,0,1,1,3,2.6666666666666665,4,5.25,2,3.0,1,0.0
105,0,0,1,1,3,3.6666666666666665,4,6.25,1,3.5,0,1.0
106,0,0,1,1,3,4.666666666666667,4,7.25,0,4.0,1,0.0
107,0,0,1,1,3,5.666666666666667,4,8.25,1,0.0,1,1.0
108,0,0,1,1,4,6.666666666666667,5,9.25,0,1.0,0,1.0
109,0,0,1,1,5,6.0,5,8.4,1,0.0,0,0.0
110,1,1,0,0,6,5.8,5,9.4,0,1.0,0,0.0
111,1,1,0,0,6,5.833333333333333,4,10.4,0,0.0,0,0.0
112,1,1,0,0,5,5.0,3,10.0,0,0.0,0,0.0
113,1,1,0,0,4,4.8,2,9.0,0,0.0,0,0.0
114,1,1,0,0,3,4.5,2,8.5,0,0.0,0,0.0
115,1,1,0,0,2,5.0,2,4.0,0,0.0,0,0.0
116,1,1,0,0,1,5.5,1,1.5,0,0.0,1,0.0
117,1,1,0,0,1,6.0,0,2.0,0,0.0,2,1.0
118,1,1,0,0,0,1.0,0,0.0,1,0.0,3,1.5
119,1,1,0,0,0,0.0,0,0.0,2,1.0,3,2.0
120,1,1,0,0,0,0.0,0,0.0,2,1.5,4,3.0
121,1,1,0,0,0,0.0,0,0.0,2,2.5,4,3.25
122,1,1,0,0,0,0.0,1,0.0,2,3.5,4,4.25
123,1,1,0,0,0,0.0,0,1.0,2,4.5,4,5.25
124,1,1,0,0,1,0.0,0,0.0,2,5.5,4,6.25
125,1,1,0,0,1,1.0,0,0.0,2,6.5,4,7.25
126,1,1,0,0,1,1.0,0,0.0,2,7.5,4,8.25
127,1,1,0,0,1,1.0,0,0.0,2,8.5,5,9.25
128,1,1,0,0,0,1.0,0,0.0,2,9.5,6,8.4
129,1,1,0,0,0,0.0,0,0.0,2,10.5,6,8.0
130,1,1,0,0,0,0.0,1,0.0,3,11.5,6,9.0
131,1,1,0,0,0,0.0,1,1.0,4,8.666666666666666,6,10.0
132,1,1,0,0,0,0.0,0,1.0,4,7.5,6,11.0
133,0,0,1,1,0,0.0,0,0.0,4,8.5,7,12.0
134,0,0,1,1,0,0.0,0,0.0,3,9.5,6,11.285714285714286
135,0,0,1,1,0,0.0,0,0.0,3,8.333333333333334,5,11.166666666666666
136,0,0,1,1,0,0.0,1,0.0,2,4.0,4,10.8
137,0,0,1,1,0,0.0,1,1.0,1,4.0,3,10.0
138,0,0,1,1,0,0.0,2,2.0,1,3.0,2,8.666666666666666
139,0,0,1,1,0,0.0,2,2.0,1,1.0,1,8.5
140,0,0,1,1,1,0.0,3,3.0,0,1.0,0,7.0
141,0,0,1,1,2,1.0,4,3.0,0,0.0,1,0.0
142,0,0,1,1,2,1.5,4,3.25,0,0.0,1,1.0
143,0,0,1,1,2,2.5,4,4.25,0,0.0,0,1.0
144,0,0,1,1,2,3.5,4,5.25,0,0.0,0,0.0
145,0,0,1,1,2,4.5,4,6.25,0,0.0,0,0.0
146,0,0,1,1,2,5.5,4,7.25,0,0.0,0,0.0
147,0,0,1,1,2,6.5,4,8.25,0,0.0,0,0.0
148,0,0,1,1,2,7.5,4,9.25,0,0.0,0,0.0
149,0,0,1,1,2,8.5,4,10.25,0,0.0,0,0.0
150,0,0,1,1,2,9.5,4,11.25,0,0.0,0,0.0
151,0,0,1,1,2,10.5,4,12.25,0,0.0,1,0.0
152,0,0,1,1,2,11.5,4,13.25,0,0.0,1,1.0
153,0,0,1,1,2,12.5,4,14.25,0,0.0,1,1.0
154,0,0,1,1,2,13.5,4,15.25,0,0.0,0,1.0
155,0,0,1,1,2,14.5,5,16.25,0,0.0,0,0.0
156,0,0,1,1,3,15.5,6,14.0,0,0.0,0,0.0
157,0,0,1,1,3,11.333333333333334,6,12.666666666666666,1,0.0,0,0.0
158,0,0,1,1,4,12.333333333333334,6,13.666666666666666,0,1.0,0,0.0
159,0,0,1,1,4,10.25,6,14.666666666666666,0,0.0,0,0.0
160,0,0,1,1,4,11.25,6,15.666666666666666,1,0.0,0,0.0
161,1,1,0,0,4,12.25,7,16.666666666666668,0,1.0,0,0.0
162,1,1,0,0,4,13.25,7,15.285714285714286,0,0.0,0,0.0
163,1,1,0,0,4,8.75,6,12.571428571428571,1,0.0,1,0.0
164,1,1,0,0,3,4.25,5,11.5,2,1.0,1,1.0
165,1,1,0,0,2,4.0,5,10.0,2,1.5,1,2.0
166,1,1,0,0,2,3.5,4,6.2,2,2.5,1,3.0
167,1,1,0,0,1,2.5,4,6.0,2,3.5,1,4.0
168,1,1,0,0,0,2.0,3,4.25,3,4.5,1,5.0
169,1,1,0,0,0,0.0,3,4.333333333333333,3,4.0,1,6.0
170,1,1,0,0,0,0.0,3,3.0,3,5.0,2,7.0
171,1,1,0,0,0,0.0,2,2.3333333333333335,3,6.0,2,4.5
172,1,1,0,0,1,0.0,2,2.5,3,7.0,2,5.5
173,1,1,0,0,1,1.0,1,2.0,3,8.0,2,6.5
174,1,1,0,0,0,1.0,0,2.0,3,9.0,2,7.5
175,1,1,0,0,0,0.0,1,0.0,3,10.0,2,8.5
176,1,1,0,0,0,0.0,0,1.0,3,11.0,2,9.5
177,1,1,0,0,1,0.0,0,0.0,3,12.0,2,10.5
178,1,1,0,0,0,1.0,0,0.0,3,13.0,2,11.5
179,1,1,0,0,0,0.0,0,0.0,3,14.0,3,12.5
180,1,1,0,0,1,0.0,0,0.0,3,15.0,3,9.333333333333334
181,1,1,0,0,0,1.0,1,0.0,4,16.0,3,10.333333333333334
182,1,1,0,0,1,0.0,0,1.0,4,13.0,4,11.333333333333334
183,1,1,0,0,0,1.0,0,0.0,4,14.0,4,9.5
184,1,1,0,0,0,0.0,0,0.0,4,15.0,5,10.5
185,1,1,0,0,0,0.0,0,0.0,4,16.0,5,9.4
186,1,1,0,0,1,0.0,1,0.0,4,17.0,6,10.4
187,1,1,0,0,0,1.0,1,1.0,4,18.0,6,9.666666666666666
188,0,0,1,1,0,0.0,0,1.0,5,19.0,6,10.666666666666666
189,0,0,1,1,1,0.0,0,0.0,4,16.2,5,11.666666666666666
190,0,0,1,1,1,1.0,0,0.0,3,14.75,5,9.8
191,0,0,1,1,1,2.0,1,0.0,2,12.0,4,6.8
192,0,0,1,1,1,3.0,2,1.0,1,7.5,3,6.5
193,0,0,1,1,2,4.0,2,1.5,0,5.0,2,6.333333333333333
194,0,0,1,1,2,3.0,2,2.5,0,0.0,1,6.0
195,0,0,1,1,2,4.0,3,3.5,0,0.0,0,5.0
196,0,0,1,1,2,5.0,3,3.3333333333333335,0,0.0,0,0.0
197,0,0,1,1,2,6.0,3,4.333333333333333,0,0.0,0,0.0
198,0,0,1,1,2,7.0,3,5.333333333333333,1,0.0,0,0.0
199,0,0,1,1,3,8.0,3,6.333333333333333,0,1.0,1,0.0
200,0,0,1,1,3,6.333333333333333,4,7.333333333333333,0,0.0,0,1.0
201,0,0,1,1,3,7.333333333333333,4,6.5,0,0.0,0,0.0
202,0,0,1,1,3,8.333333333333334,5,7.5,1,0.0,0,0.0
203,0,0,1,1,3,9.333333333333334,5,7.0,0,1.0,1,0.0
204,0,0,1,1,4,10.333333333333334,6,8.0,0,0.0,0,1.0
205,0,0,1,1,4,8.75,6,7.666666666666667,0,0.0,1,0.0
206,1,1,0,0,4,9.75,7,8.666666666666666,0,0.0,0,1.0
207,1,1,0,0,3,10.75,6,8.428571428571429,0,0.0,0,0.0
208,1,1,0,0,2,9.333333333333334,5,8.166666666666666,0,0.0,0,0.0
209,1,1,0,0,2,7.5,4,7.6,0,0.0,0,0.0
210,1,1,0,0,1,3.5,3,7.0,0,0.0,0,0.0
211,1,1,0,0,0,2.0,2,7.0,0,0.0,1,0.0
212,1,1,0,0,0,0.0,1,7.0,0,0.0,1,1.0
213,1,1,0,0,0,0.0,0,7.0,0,0.0,1,2.0
214,1,1,0,0,0,0.0,0,0.0,0,0.0,1,3.0
215,1,1,0,0,0,0.0,0,0.0,0,0.0,1,4.0
216,1,1,0,0,0,0.0,0,0.0,0,0.0,1,5.0
217,1,1,0,0,0,0.0,0,0.0,0,0.0,1,6.0
218,1,1,0,0,0,0.0,0,0.0,0,0.0,1,7.0
219,1,1,0,0,0,0.0,0,0.0,0,0.0,1,8.0
220,1,1,0,0,0,0.0,0,0.0,0,0.0,2,9.0
221,1,1,0,0,1,0.0,1,0.0,0,0.0,2,5.5
222,1,1,0,0,1,1.0,1,1.0,0,0.0,2,6.5
223,1,1,0,0,0,1.0,0,1.0,0,0.0,3,7.5
224,1,1,0,0,0,0.0,0,0.0,0,0.0,4,6.0
225,1,1,0,0,0,0.0,0,0.0,1,0.0,5,5.5
226,1,1,0,0,0,0.0,0,0.0,2,1.0,5,5.4
227,1,1,0,0,0,0.0,0,0.0,2,1.5,6,6.4
228,1,1,0,0,1,0.0,1,0.0,2,2.5,7,6.333333333333333
229,1,1,0,0,0,1.0,0,1.0,2,3.5,7,6.428571428571429
230,1,1,0,0,0,0.0,0,0.0,2,4.5,7,7.428571428571429
231,1,1,0,0,1,0.0,0,0.0,2,5.5,7,8.428571428571429
232,1,1,0,0,0,1.0,0,0.0,2,6.5,7,9.428571428571429
233,1,1,0,0,0,0.0,1,0.0,2,7.5,7,10.428571428571429
234,1,1,0,0,0,0.0,0,1.0,3,8.5,7,11.428571428571429
235,0,0,1,1,0,0.0,0,0.0,3,6.666666666666667,8,12.428571428571429
236,0,0,1,1,0,0.0,0,0.0,3,7.666666666666667,7,11.875
237,0,0,1,1,0,0.0,0,0.0,2,5.0,7,11.0
238,0,0,1,1,0,0.0,1,0.0,1,3.0,6,9.571428571428571
239,0,0,1,1,1,0.0,2,1.0,0,3.0,6,9.666666666666666
240,0,0,1,1,2,1.0,2,1.5,1,0.0,5,8.166666666666666
241,0,0,1,1,3,1.5,2,2.5,0,1.0,4,7.8
242,0,0,1,1,3,2.0,2,3.5,0,0.0,4,7.25
243,0,0,1,1,4,3.0,3,4.5,1,0.0,3,4.75
244,0,0,1,1,5,3.25,3,4.0,0,1.0,3,4.666666666666667
245,0,0,1,1,5,3.6,3,5.0,1,0.0,2,3.3333333333333335
246,0,0,1,1,5,4.6,3,6.0,0,1.0,1,3.0
247,0,0,1,1,6,5.6,3,7.0,1,0.0,0,3.0
248,0,0,1,1,6,5.666666666666667,4,8.0,0,1.0,0,0.0
249,0,0,1,1,6,6.666666666666667,4,7.0,0,0.0,0,0.0
250,1,1,0,0,6,7.666666666666667,5,8.0,0,0.0,0,0.0
251,1,1,0,0,6,8.666666666666666,4,7.4,0,0.0,0,0.0
252,1,1,0,0,5,7.666666666666667,4,7.0,0,0.0,1,0.0
253,1,1,0,0,4,7.8,4,4.75,0,0.0,1,1.0
254,1,1,0,0,3,7.75,4,3.25,0,0.0,1,2.0
255,1,1,0,0,2,7.666666666666667,3,2.75,1,0.0,1,3.0
256,1,1,0,0,1,7.0,2,3.0,1,1.0,2,4.0
257,1,1,0,0,0,6.0,2,3.5,1,2.0,2,3.0
258,1,1,0,0,0,0.0,2,2.5,1,3.0,2,4.0
259,1,1,0,0,0,0.0,1,1.5,1,4.0,2,5.0
260,1,1,0,0,1,0.0,0,2.0,1,5.0,2,6.0
261,1,1,0,0,0,1.0,0,0.0,1,6.0,2,7.0
262,1,1,0,0,1,0.0,0,0.0,1,7.0,2,8.0
263,1,1,0,0,1,1.0,0,0.0,1,8.0,2,9.0
264,1,1,0,0,1,1.0,0,0.0,1,9.0,2,10.0
265,1,1,0,0,0,1.0,1,0.0,1,10.0,2,11.0
266,1,1,0,0,0,0.0,0,1.0,2,11.0,2,12.0
267,1,1,0,0,0,0.0,0,0.0,3,6.5,3,13.0
268,1,1,0,0,0,0.0,0,0.0,3,5.333333333333333,3,9.666666666666666
269,1,1,0,0,0,0.0,0,0.0,3,6.333333333333333,3,10.666666666666666
270,1,1,0,0,1,0.0,0,0.0,3,7.333333333333333,4,11.666666666666666
271,1,1,0,0,0,1.0,0,0.0,3,8.333333333333334,4,9.75
272,1,1,0,0,0,0.0,0,0.0,3,9.333333333333334,4,10.75
273,1,1,0,0,0,0.0,0,0.0,4,10.333333333333334,4,11.75
274,1,1,0,0,0,0.0,0,0.0,5,8.75,4,12.75
275,1,1,0,0,0,0.0,0,0.0,5,8.0,4,13.75
276,1,1,0,0,1,0.0,1,0.0,5,9.0,4,14.75
277,1,1,0,0,0,1.0,0,1.0,5,10.0,5,15.75
278,1,1,0,0,0,0.0,1,0.0,5,11.0,6,13.6
279,0,0,1,1,0,0.0,1,1.0,6,12.0,7,12.333333333333334
280,0,0,1,1,0,0.0,1,1.0,6,11.0,7,11.571428571428571
281,0,0,1,1,1,0.0,1,2.0,6,7.833333333333333,7,8.571428571428571
282,0,0,1,1,1,1.0,1,3.0,6,6.333333333333333,7,6.0
283,0,0,1,1,1,2.0,2,4.0,5,4.833333333333333,6,4.857142857142857
284,0,0,1,1,2,3.0,2,3.0,5,4.8,5,4.5
285,0,0,1,1,2,2.5,2,4.0,5,3.8,5,5.0
286,0,0,1,1,2,3.5,3,5.0,4,3.6,4,4.6
287,0,0,1,1,3,4.5,3,4.333333333333333,3,4.0,3,5.0
288,0,0,1,1,3,4.0,3,5.333333333333333,2,4.333333333333333,2,5.333333333333333
289,0,0,1,1,3,5.0,3,6.333333333333333,1,4.5,2,5.5
290,0,0,1,1,3,6.0,4,7.333333333333333,0,5.0,1,3.0
291,0,0,1,1,3,7.0,5,6.5,0,0.0,0,2.0
292,0,0,1,1,3,8.0,5,6.2,1,0.0,0,0.0
293,0,0,1,1,4,9.0,6,7.2,0,1.0,0,0.0
294,1,1,0,0,5,7.75,6,7.0,0,0.0,0,0.0
295,1,1,0,0,5,7.2,6,8.0,0,0.0,0,0.0
296,1,1,0,0,4,5.4,5,6.333333333333333,0,0.0,1,0.0
297,1,1,0,0,3,4.75,5,6.0,0,0.0,1,1.0
298,1,1,0,0,2,4.0,4,4.8,0,0.0,1,2.0
299,1,1,0,0,1,4.5,4,5.0,0,0.0,1,3.0
300,1,1,0,0,1,5.0,3,4.0,0,0.0,1,4.0
301,1,1,0,0,0,1.0,2,4.0,0,0.0,2,5.0
302,1,1,0,0,0,0.0,1,4.0,0,0.0,2,3.5
303,1,1,0,0,0,0.0,0,4.0,0,0.0,3,4.5
304,1,1,0,0,0,0.0,0,0.0,0,0.0,3,4.0
305,1,1,0,0,0,0.0,0,0.0,1,0.0,3,5.0
306,1,1,0,0,0,0.0,0,0.0,2,1.0,4,6.0
307,1,1,0,0,0,0.0,0,0.0,2,1.5,5,5.5
308,1,1,0,0,0,0.0,0,0.0,2,2.5,5,5.4
309,1,1,0,0,0,0.0,0,0.0,2,3.5,5,6.4
310,1,1,0,0,0,0.0,0,0.0,3,4.5,6,7.4
311,1,1,0,0,0,0.0,1,0.0,4,4.0,6,7.166666666666667
312,1,1,0,0,0,0.0,1,1.0,4,4.0,6,8.166666666666666
313,1,1,0,0,0,0.0,0,1.0,4,5.0,6,9.166666666666666
314,1,1,0,0,0,0.0,0,0.0,4,6.0,6,10.166666666666666
315,0,0,1,1,0,0.0,0,0.0,5,7.0,6,11.166666666666666
316,0,0,1,1,0,0.0,0,0.0,4,6.6,6,12.166666666666666
317,0,0,1,1,1,0.0,0,0.0,3,6.5,5,9.833333333333334
318,0,0,1,1,1,1.0,0,0.0,2,6.0,4,9.6
319,0,0,1,1,1,2.0,1,0.0,1,6.0,3,9.25
320,0,0,1,1,2,3.0,2,1.0,0,5.0,2,9.0
321,0,0,1,1,2,2.5,2,1.5,1,0.0,1,8.0
322,0,0,1,1,2,3.5,3,2.5,0,1.0,0,6.0
323,0,0,1,1,2,4.5,4,2.6666666666666665,0,0.0,0,0.0
324,0,0,1,1,2,5.5,4,3.0,0,0.0,1,0.0
325,0,0,1,1,2,6.5,4,4.0,0,0.0,0,1.0
326,0,0,1,1,2,7.5,4,5.0,0,0.0,1,0.0
327,0,0,1,1,2,8.5,4,6.0,0,0.0,0,1.0
328,0,0,1,1,2,9.5,4,7.0,0,0.0,0,0.0
329,0,0,1,1,3,10.5,4,8.0,0,0.0,0,0.0
330,0,0,1,1,3,8.0,4,9.0,0,0.0,0,0.0
331,0,0,1,1,3,9.0,5,10.0,0,0.0,0,0.0
332,0,0,1,1,3,10.0,5,9.0,0,0.0,0,0.0
333,0,0,1,1,3,11.0,6,10.0,0,0.0,0,0.0
334,0,0,1,1,3,12.0,6,9.333333333333334,0,0.0,0,0.0
335,0,0,1,1,3,13.0,6,10.333333333333334,0,0.0,1,0.0
336,0,0,1,1,4,14.0,6,11.333333333333334,0,0.0,0,1.0
337,1,1,0,0,5,11.5,6,12.333333333333334,0,0.0,0,0.0
338,1,1,0,0,4,10.2,5,13.333333333333334,0,0.0,1,0.0
339,1,1,0,0,3,8.5,4,13.2,0,0.0,1,1.0
340,1,1,0,0,2,6.0,3,12.75,0,0.0,1,2.0
341,1,1,0,0,2,4.5,2,12.0,0,0.0,1,3.0
342,1,1,0,0,1,3.0,1,10.0,1,0.0,1,4.0
343,1,1,0,0,0,2.0,0,10.0,1,1.0,1,5.0
344,1,1,0,0,0,0.0,1,0.0,1,2.0,1,6.0
345,1,1,0,0,0,0.0,1,1.0,1,3.0,2,7.0
346,1,1,0,0,0,0.0,0,1.0,1,4.0,2,4.5
347,1,1,0,0,0,0.0,0,0.0,2,5.0,2,5.5
348,1,1,0,0,0,0.0,0,0.0,2,3.5,2,6.5
349,1,1,0,0,0,0.0,1,0.0,2,4.5,2,7.5
350,1,1,0,0,0,0.0,0,1.0,2,5.5,2,8.5
351,1,1,0,0,0,0.0,0,0.0,3,6.5,2,9.5
352,1,1,0,0,0,0.0,1,0.0,3,5.333333333333333,2,10.5
353,1,1,0,0,0,0.0,0,1.0,3,6.333333333333333,2,11.5
354,1,1,0,0,0,0.0,1,0.0,3,7.333333333333333,2,12.5
355,1,1,0,0,0,0.0,1,1.0,3,8.333333333333334,2,13.5
356,1,1,0,0,1,0.0,0,1.0,3,9.333333333333334,3,14.5
357,1,1,0,0,0,1.0,0,0.0,3,10.333333333333334,3,10.666666666666666
358,1,1,0,0,0,0.0,0,0.0,3,11.333333333333334,3,11.666666666666666
359,1,1,0,0,0,0.0,1,0.0,3,12.333333333333334,3,12.666666666666666
360,1,1,0,0,0,0.0,1,1.0,3,13.333333333333334,3,13.666666666666666
361,1,1,0,0,0,0.0,0,1.0,3,14.333333333333334,4,14.666666666666666
362,1,1,0,0,0,0.0,0,0.0,3,15.333333333333334,5,12.0
363,1,1,0,0,0,0.0,0,0.0,3,16.333333333333332,5,10.6
364,1,1,0,0,0,0.0,0,0.0,4,17.333333333333332,6,11.6
365,1,1,0,0,1,0.0,0,0.0,4,14.0,6,10.666666666666666
366,1,1,0,0,0,1.0,0,0.0,4,15.0,6,11.666666666666666
367,1,1,0,0,1,0.0,0,0.0,4,16.0,6,12.666666666666666
368,1,1,0,0,0,1.0,1,0.0,4,17.0,7,13.666666666666666
369,0,0,1,1,0,0.0,1,1.0,4,18.0,8,12.714285714285714
370,0,0,1,1,0,0.0,1,1.0,3,19.0,7,12.125
371,0,0,1,1,0,0.0,1,2.0,2,17.0,6,10.285714285714286
372,0,0,1,1,0,0.0,2,3.0,1,14.5,5,8.666666666666666
373,0,0,1,1,0,0.0,2,2.5,0,9.0,4,8.2
374,0,0,1,1,0,0.0,2,3.5,0,0.0,3,8.25
375,0,0,1,1,0,0.0,2,4.5,0,0.0,2,8.0
376,0,0,1,1,1,0.0,3,5.5,0,0.0,2,7.5
377,0,0,1,1,2,1.0,4,4.666666666666667,1,0.0,2,4.5
378,0,0,1,1,3,1.5,5,4.5,1,1.0,1,1.5
379,0,0,1,1,3,2.0,5,4.6,0,1.0,1,2.0
380,0,0,1,1,4,3.0,5,5.6,1,0.0,0,1.0
381,0,0,1,1,5,3.25,5,6.6,0,1.0,0,0.0
382,1,1,0,0,6,3.6,5,7.6,0,0.0,0,0.0
383,1,1,0,0,5,4.0,4,8.6,1,0.0,0,0.0
384,1,1,0,0,4,4.4,4,8.25,2,1.0,0,0.0
385,1,1,0,0,3,4.75,3,6.25,2,1.5,1,0.0
386,1,1,0,0,2,5.0,2,6.333333333333333,2,2.5,1,1.0
387,1,1,0,0,1,5.5,2,6.0,2,3.5,1,2.0
